[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | SQL: SHOW COLUMNS FROM `hd_type_attr` [ RunTime:0.000403s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | SQL: SHOW COLUMNS FROM `hd_brand` [ RunTime:0.000369s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | SQL: SHOW COLUMNS FROM `hd_goods_intro` [ RunTime:0.000408s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | SQL: SELECT goods.sell_num AS sell_num,goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.id AS attrid,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid WHERE ( goods.id = '17' )  [ RunTime:0.000404s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] Invalid argument supplied for foreach() common.php 第 134 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] Invalid argument supplied for foreach() common.php 第 145 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] Invalid argument supplied for foreach() common.php 第 179 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_template ] --START--
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run LocationTemplate Behavior [ RunTime:0.000109s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000142s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run ParseTemplate Behavior [ RunTime:0.002847s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.002905s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run ContentReplace Behavior [ RunTime:0.000092s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run TokenBuild Behavior [ RunTime:0.000056s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000029s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run ShowRuntime Behavior [ RunTime:0.000068s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000326s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_end ] --START--
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000037s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000063s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_template ] --START--
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run LocationTemplate Behavior [ RunTime:0.000022s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_template ] --END-- [ RunTime:-0.003436s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_parse ] --START--
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: gid TagLibList.class.php 第 260 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined variable: str TagLibList.class.php 第 266 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: max 99963c0ed7895126971c04e260cb5247.php 第 51 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: medium 99963c0ed7895126971c04e260cb5247.php 第 52 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: mini 99963c0ed7895126971c04e260cb5247.php 第 57 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | SQL: SELECT * FROM `hd_goods` WHERE ( `id` = 17 )  [ RunTime:0.000265s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] Invalid argument supplied for foreach() 99963c0ed7895126971c04e260cb5247.php 第 75 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | SQL: SELECT * FROM `hd_goods` WHERE ( `id` = 17 )  [ RunTime:0.000271s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] Invalid argument supplied for foreach() 99963c0ed7895126971c04e260cb5247.php 第 80 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | SQL: SELECT * FROM `hd_goods` WHERE ( `id` = 17 )  [ RunTime:0.000104s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] Invalid argument supplied for foreach() 99963c0ed7895126971c04e260cb5247.php 第 83 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: sell_num 99963c0ed7895126971c04e260cb5247.php 第 88 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | SQL: SELECT goods.sell_num AS sell_num,goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.id AS attrid,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid WHERE ( goods.id = 17 )  [ RunTime:0.000333s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] Invalid argument supplied for foreach() common.php 第 134 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] Invalid argument supplied for foreach() common.php 第 145 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] Invalid argument supplied for foreach() common.php 第 179 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: unit 99963c0ed7895126971c04e260cb5247.php 第 118 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: price 99963c0ed7895126971c04e260cb5247.php 第 130 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: gid 99963c0ed7895126971c04e260cb5247.php 第 136 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | SQL: SELECT goods.sell_num AS sell_num,goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.id AS attrid,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid WHERE ( goods.id = 17 )  [ RunTime:0.000341s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] Invalid argument supplied for foreach() common.php 第 134 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] Invalid argument supplied for foreach() common.php 第 145 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [2] Invalid argument supplied for foreach() common.php 第 179 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: intro 99963c0ed7895126971c04e260cb5247.php 第 187 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | NOTIC: [8] Undefined index: service 99963c0ed7895126971c04e260cb5247.php 第 190 行.
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run ParseTemplate Behavior [ RunTime:0.012471s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.000567s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_filter ] --START--
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run ContentReplace Behavior [ RunTime:0.000087s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run TokenBuild Behavior [ RunTime:0.000033s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000007s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run ShowRuntime Behavior [ RunTime:0.000053s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.012752s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_end ] --START--
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000027s ]
[ 2013-01-30T18:28:21+08:00 ] /thinkmao/Index.php/Good/index/gid/17 | INFO: Tag[ view_end ] --END-- [ RunTime:-0.013855s ]
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | INFO: Tag[ route_check ] --START--
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | INFO: Run CheckRoute Behavior [ RunTime:0.000156s ]
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000368s ]
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | INFO: Tag[ app_begin ] --START--
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000147s ]
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000228s ]
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | SQL: SHOW COLUMNS FROM `hd_goods_list` [ RunTime:0.000517s ]
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | SQL: SELECT `id`,`inventory`,`attr` FROM `hd_goods_list` WHERE ( `gid` = '14' )  [ RunTime:0.000216s ]
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | SQL: SHOW COLUMNS FROM `hd_goods` [ RunTime:0.000681s ]
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | SQL: SHOW COLUMNS FROM `hd_goods_attr` [ RunTime:0.000435s ]
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | SQL: SHOW COLUMNS FROM `hd_type_attr` [ RunTime:0.000374s ]
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | SQL: SHOW COLUMNS FROM `hd_brand` [ RunTime:0.000383s ]
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | SQL: SHOW COLUMNS FROM `hd_goods_intro` [ RunTime:0.000381s ]
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | SQL: SELECT goods.sell_num AS sell_num,goods.id AS gid,goods.name AS gname,goods.unit AS unit,goods.number AS number,goods.price AS price,goods.pic AS pic,goods.click AS click,goods.recommend AS recommend,goods.hot AS hot,goods.time AS time,goods.cid AS cid,goods.bid AS bid,goods.tid AS tid,goods.mprice AS mprice,goods_attr.id AS attrid,goods_attr.value AS value,goods_attr.price AS attr_price,type_attr.id AS attr_id,type_attr.name AS attr_name,type_attr.type AS type,brand.name AS brand_name,brand.logo AS logo,brand.hot AS hot_brand,goods_intro.mini AS mini,goods_intro.medium AS medium,goods_intro.max AS max,goods_intro.intro AS intro,goods_intro.service AS service FROM hd_goods goods LEFT JOIN hd_goods_attr goods_attr ON goods_attr.gid =goods.id LEFT JOIN hd_type_attr type_attr ON goods_attr.aid = type_attr.id  JOIN hd_brand brand ON goods.bid = brand.id  JOIN hd_goods_intro goods_intro ON goods.id = goods_intro.gid WHERE ( goods.id = '14' )  [ RunTime:0.001848s ]
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 199 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 200 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 201 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 202 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 203 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 204 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 205 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 206 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 207 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 208 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 209 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 210 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 211 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 212 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 213 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 214 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 215 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 216 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 217 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 218 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 219 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 220 common.php 第 146 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 221 common.php 第 155 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 222 common.php 第 155 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 223 common.php 第 155 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 224 common.php 第 155 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 225 common.php 第 155 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 226 common.php 第 155 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 227 common.php 第 155 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 228 common.php 第 155 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 221 common.php 第 230 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 222 common.php 第 230 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 223 common.php 第 230 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 224 common.php 第 230 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 225 common.php 第 230 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 226 common.php 第 230 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 227 common.php 第 230 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined offset: 228 common.php 第 230 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined index: in_id common.php 第 180 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined index: in_id common.php 第 180 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined index: in_id common.php 第 180 行.
[ 2013-01-30T18:28:26+08:00 ] /thinkmao/Index.php/Good/index/gid/14 | NOTIC: [8] Undefined index: in_id common.php 第 180 行.
